DIRECTORIO,P6580S1,mes
7900856,0,Agosto_2024
7900857,0,Agosto_2024
7900858,0,Agosto_2024
7900861,98,Agosto_2024
7900862,0,Agosto_2024
7900867,0,Agosto_2024
7900868,0,Agosto_2024
7900869,0,Agosto_2024
7900870,0,Agosto_2024
7900871,0,Agosto_2024
7900873,0,Agosto_2024
7900875,0,Agosto_2024
7900876,0,Agosto_2024
7900878,0,Agosto_2024
7900881,0,Agosto_2024
7900882,0,Agosto_2024
7900883,0,Agosto_2024
7900884,0,Agosto_2024
7900885,0,Agosto_2024
7900886,0,Agosto_2024
7900887,0,Agosto_2024
7900888,0,Agosto_2024
7900889,0,Agosto_2024
7900891,0,Agosto_2024
7900892,0,Agosto_2024
7900895,0,Agosto_2024
7900900,0,Agosto_2024
7900901,0,Agosto_2024
7900902,0,Agosto_2024
7900904,0,Agosto_2024
7900905,0,Agosto_2024
7900906,0,Agosto_2024
7900907,0,Agosto_2024
7900908,0,Agosto_2024
7900909,0,Agosto_2024
7900910,0,Agosto_2024
7900913,0,Agosto_2024
7900914,0,Agosto_2024
7900915,0,Agosto_2024
7900916,0,Agosto_2024
7900917,0,Agosto_2024
7900919,0,Agosto_2024
7900920,0,Agosto_2024
7900921,0,Agosto_2024
7900923,0,Agosto_2024
7900927,0,Agosto_2024
7900928,0,Agosto_2024
7900929,0,Agosto_2024
7900931,0,Agosto_2024
7900932,0,Agosto_2024
7900934,0,Agosto_2024
7900935,0,Agosto_2024
7900937,0,Agosto_2024
7900939,0,Agosto_2024
7900940,0,Agosto_2024
7900941,0,Agosto_2024
7900942,0,Agosto_2024
7900944,0,Agosto_2024
7900946,0,Agosto_2024
7900947,0,Agosto_2024
7900949,0,Agosto_2024
7900950,0,Agosto_2024
7900951,0,Agosto_2024
7900952,0,Agosto_2024
7900953,0,Agosto_2024
7900954,0,Agosto_2024
7900955,0,Agosto_2024
7900957,0,Agosto_2024
7900958,0,Agosto_2024
7900960,0,Agosto_2024
7900962,0,Agosto_2024
7900963,0,Agosto_2024
7900964,0,Agosto_2024
7900965,0,Agosto_2024
7900966,0,Agosto_2024
7900967,0,Agosto_2024
7900968,0,Agosto_2024
7900970,0,Agosto_2024
7900972,0,Agosto_2024
7900973,0,Agosto_2024
7900975,0,Agosto_2024
7900976,0,Agosto_2024
7900978,0,Agosto_2024
7900979,0,Agosto_2024
7900980,0,Agosto_2024
7900981,0,Agosto_2024
7900982,0,Agosto_2024
7900983,0,Agosto_2024
7900984,0,Agosto_2024
7900985,0,Agosto_2024
7900986,0,Agosto_2024
7900987,0,Agosto_2024
7900988,0,Agosto_2024
7900989,0,Agosto_2024
7900990,0,Agosto_2024
7900991,0,Agosto_2024
7900992,0,Agosto_2024
7900993,0,Agosto_2024
7900994,0,Agosto_2024
7900995,0,Agosto_2024
7900996,0,Agosto_2024
7900997,0,Agosto_2024
7900998,0,Agosto_2024
7900999,0,Agosto_2024
7901000,0,Agosto_2024
7901001,0,Agosto_2024
7901002,0,Agosto_2024
7901003,0,Agosto_2024
7901005,0,Agosto_2024
7901006,0,Agosto_2024
7901007,0,Agosto_2024
7901008,0,Agosto_2024
7901010,0,Agosto_2024
7901011,0,Agosto_2024
7901012,0,Agosto_2024
7901013,0,Agosto_2024
7901014,0,Agosto_2024
7901015,0,Agosto_2024
7901016,0,Agosto_2024
7901017,0,Agosto_2024
7901018,0,Agosto_2024
7901020,0,Agosto_2024
7901021,0,Agosto_2024
7901022,0,Agosto_2024
7901025,0,Agosto_2024
7901026,0,Agosto_2024
7901027,0,Agosto_2024
7901032,0,Agosto_2024
7901033,0,Agosto_2024
7901034,0,Agosto_2024
7901035,0,Agosto_2024
7901037,0,Agosto_2024
7901039,0,Agosto_2024
7901040,0,Agosto_2024
7901041,0,Agosto_2024
7901043,0,Agosto_2024
7901044,0,Agosto_2024
7901045,0,Agosto_2024
7901046,0,Agosto_2024
7901048,0,Agosto_2024
7901049,0,Agosto_2024
7901050,0,Agosto_2024
7901051,0,Agosto_2024
7901053,0,Agosto_2024
7901054,0,Agosto_2024
7901055,0,Agosto_2024
7901056,0,Agosto_2024
7901057,0,Agosto_2024
7901058,0,Agosto_2024
7901059,0,Agosto_2024
7901064,0,Agosto_2024
7901065,0,Agosto_2024
7901066,0,Agosto_2024
7901067,0,Agosto_2024
7901068,0,Agosto_2024
7901071,0,Agosto_2024
7901073,0,Agosto_2024
7901077,0,Agosto_2024
7901078,0,Agosto_2024
7901079,0,Agosto_2024
7901080,0,Agosto_2024
7901082,0,Agosto_2024
7901083,0,Agosto_2024
7901084,0,Agosto_2024
7901086,0,Agosto_2024
7901087,0,Agosto_2024
7901088,0,Agosto_2024
7901089,0,Agosto_2024
7901090,0,Agosto_2024
7901091,0,Agosto_2024
7901092,0,Agosto_2024
7901093,0,Agosto_2024
7901094,0,Agosto_2024
7901095,0,Agosto_2024
7901096,0,Agosto_2024
7901098,0,Agosto_2024
7901099,0,Agosto_2024
7901100,0,Agosto_2024
7901101,0,Agosto_2024
7901102,0,Agosto_2024
7901103,0,Agosto_2024
7901105,0,Agosto_2024
7901106,0,Agosto_2024
7901108,0,Agosto_2024
7901109,0,Agosto_2024
7901110,0,Agosto_2024
7901112,0,Agosto_2024
7901113,0,Agosto_2024
7901115,0,Agosto_2024
7901116,0,Agosto_2024
7901120,0,Agosto_2024
7901124,0,Agosto_2024
7901125,0,Agosto_2024
7901126,0,Agosto_2024
7901127,0,Agosto_2024
7901128,0,Agosto_2024
7901129,0,Agosto_2024
7901130,0,Agosto_2024
7901132,0,Agosto_2024
7901133,0,Agosto_2024
7901134,0,Agosto_2024
7901135,0,Agosto_2024
7901136,0,Agosto_2024
7901137,0,Agosto_2024
7901138,0,Agosto_2024
7901139,0,Agosto_2024
7901140,0,Agosto_2024
7901141,0,Agosto_2024
7901142,0,Agosto_2024
7901143,0,Agosto_2024
7901144,0,Agosto_2024
7901147,0,Agosto_2024
7901148,0,Agosto_2024
7901149,0,Agosto_2024
7901150,0,Agosto_2024
7901151,0,Agosto_2024
7901152,0,Agosto_2024
7901155,0,Agosto_2024
7901156,0,Agosto_2024
7901157,0,Agosto_2024
7901158,0,Agosto_2024
7901159,0,Agosto_2024
7901160,0,Agosto_2024
7901162,0,Agosto_2024
7901164,0,Agosto_2024
7901165,0,Agosto_2024
7901166,0,Agosto_2024
7901167,0,Agosto_2024
7901168,0,Agosto_2024
7901169,0,Agosto_2024
7901180,0,Agosto_2024
7901181,0,Agosto_2024
7901184,120000,Agosto_2024
7901185,0,Agosto_2024
7901189,0,Agosto_2024
7901190,0,Agosto_2024
7901191,0,Agosto_2024
7901192,0,Agosto_2024
7901193,0,Agosto_2024
7901195,0,Agosto_2024
7901197,0,Agosto_2024
7901198,0,Agosto_2024
7901200,0,Agosto_2024
7901201,0,Agosto_2024
7901203,0,Agosto_2024
7901204,0,Agosto_2024
7901206,0,Agosto_2024
7901207,0,Agosto_2024
7901209,0,Agosto_2024
7901210,0,Agosto_2024
7901216,0,Agosto_2024
7901217,0,Agosto_2024
7901219,0,Agosto_2024
7901222,0,Agosto_2024
7901223,0,Agosto_2024
7901224,0,Agosto_2024
7901225,0,Agosto_2024
7901227,0,Agosto_2024
7901228,0,Agosto_2024
7901229,0,Agosto_2024
7901230,0,Agosto_2024
7901231,0,Agosto_2024
7901232,0,Agosto_2024
7901233,0,Agosto_2024
7901238,0,Agosto_2024
7901239,0,Agosto_2024
7901241,0,Agosto_2024
7901242,0,Agosto_2024
7901243,0,Agosto_2024
7901244,0,Agosto_2024
7901245,0,Agosto_2024
7901247,0,Agosto_2024
7901248,0,Agosto_2024
7901249,0,Agosto_2024
7901251,0,Agosto_2024
7901252,0,Agosto_2024
7901253,0,Agosto_2024
7901254,0,Agosto_2024
7901255,0,Agosto_2024
7901256,0,Agosto_2024
7901257,0,Agosto_2024
7901258,0,Agosto_2024
7901259,0,Agosto_2024
7901262,0,Agosto_2024
7901263,0,Agosto_2024
7901264,0,Agosto_2024
7901266,0,Agosto_2024
7901267,0,Agosto_2024
7901269,0,Agosto_2024
7901270,0,Agosto_2024
7901272,0,Agosto_2024
7901274,0,Agosto_2024
7901275,0,Agosto_2024
7901276,0,Agosto_2024
7901277,0,Agosto_2024
7901278,0,Agosto_2024
7901279,0,Agosto_2024
7901280,0,Agosto_2024
7901281,0,Agosto_2024
7901282,0,Agosto_2024
7901283,0,Agosto_2024
7901285,0,Agosto_2024
7901286,0,Agosto_2024
7901287,1800206,Agosto_2024
7901288,0,Agosto_2024
7901289,0,Agosto_2024
7901290,0,Agosto_2024
7901291,0,Agosto_2024
7901292,505,Agosto_2024
7901293,0,Agosto_2024
7901294,0,Agosto_2024
7901295,205,Agosto_2024
7901296,0,Agosto_2024
7901297,0,Agosto_2024
7901298,0,Agosto_2024
7901299,0,Agosto_2024
7901300,780605,Agosto_2024
7901301,0,Agosto_2024
7901302,0,Agosto_2024
7901305,0,Agosto_2024
7901306,0,Agosto_2024
7901307,0,Agosto_2024
7901308,0,Agosto_2024
7901309,0,Agosto_2024
7901310,0,Agosto_2024
7901313,0,Agosto_2024
7901314,0,Agosto_2024
7901315,0,Agosto_2024
7901319,0,Agosto_2024
7901322,0,Agosto_2024
7901323,0,Agosto_2024
7901324,0,Agosto_2024
7901325,0,Agosto_2024
7901326,0,Agosto_2024
7901327,0,Agosto_2024
7901328,0,Agosto_2024
7901329,0,Agosto_2024
7901330,0,Agosto_2024
7901331,0,Agosto_2024
7901332,0,Agosto_2024
7901336,0,Agosto_2024
7901337,0,Agosto_2024
7901339,120000,Agosto_2024
7901340,0,Agosto_2024
7901344,0,Agosto_2024
7901345,0,Agosto_2024
7901346,0,Agosto_2024
7901351,0,Agosto_2024
7901353,0,Agosto_2024
7901356,0,Agosto_2024
7901358,0,Agosto_2024
7901359,0,Agosto_2024
7901360,0,Agosto_2024
7901361,0,Agosto_2024
7901365,0,Agosto_2024
7901366,0,Agosto_2024
7901368,50000,Agosto_2024
7901370,0,Agosto_2024
7901372,0,Agosto_2024
7901373,0,Agosto_2024
7901375,0,Agosto_2024
7901376,0,Agosto_2024
7901378,0,Agosto_2024
7901379,0,Agosto_2024
7901380,0,Agosto_2024
7901381,0,Agosto_2024
7901382,0,Agosto_2024
7901383,0,Agosto_2024
7901385,0,Agosto_2024
7901386,0,Agosto_2024
7901387,0,Agosto_2024
7901388,0,Agosto_2024
7901390,0,Agosto_2024
7901393,0,Agosto_2024
7901394,0,Agosto_2024
7901395,0,Agosto_2024
7901396,0,Agosto_2024
7901397,0,Agosto_2024
7901398,0,Agosto_2024
7901401,0,Agosto_2024
7901402,0,Agosto_2024
7901405,0,Agosto_2024
7901407,0,Agosto_2024
7901408,0,Agosto_2024
7901409,0,Agosto_2024
7901410,0,Agosto_2024
7901411,0,Agosto_2024
7901412,0,Agosto_2024
7901413,0,Agosto_2024
7901415,0,Agosto_2024
7901416,0,Agosto_2024
7901419,0,Agosto_2024
7901421,0,Agosto_2024
7901423,0,Agosto_2024
7901424,0,Agosto_2024
7901426,0,Agosto_2024
7901427,0,Agosto_2024
7901429,0,Agosto_2024
7901430,0,Agosto_2024
7901431,0,Agosto_2024
7901432,0,Agosto_2024
7901433,0,Agosto_2024
7901435,0,Agosto_2024
7901438,0,Agosto_2024
7901441,0,Agosto_2024
7901443,0,Agosto_2024
7901444,0,Agosto_2024
7901445,0,Agosto_2024
7901447,0,Agosto_2024
7901448,0,Agosto_2024
7901450,0,Agosto_2024
7901451,0,Agosto_2024
7901453,0,Agosto_2024
7901454,0,Agosto_2024
7901456,0,Agosto_2024
7901457,150000,Agosto_2024
7901458,0,Agosto_2024
7901459,0,Agosto_2024
7901460,0,Agosto_2024
7901461,0,Agosto_2024
7901462,0,Agosto_2024
7901463,0,Agosto_2024
7901464,0,Agosto_2024
7901465,0,Agosto_2024
7901468,0,Agosto_2024
7901469,0,Agosto_2024
7901470,0,Agosto_2024
7901471,0,Agosto_2024
7901472,0,Agosto_2024
7901473,0,Agosto_2024
7901474,0,Agosto_2024
7901475,0,Agosto_2024
7901476,0,Agosto_2024
7901477,0,Agosto_2024
7901478,0,Agosto_2024
7901479,0,Agosto_2024
7901480,0,Agosto_2024
7901481,0,Agosto_2024
7901482,0,Agosto_2024
7901483,0,Agosto_2024
7901485,0,Agosto_2024
7901486,0,Agosto_2024
7901487,0,Agosto_2024
7901488,0,Agosto_2024
7901491,0,Agosto_2024
7901493,0,Agosto_2024
7901494,0,Agosto_2024
7901495,0,Agosto_2024
7901496,0,Agosto_2024
7901498,0,Agosto_2024
7901499,0,Agosto_2024
7901500,0,Agosto_2024
7901501,0,Agosto_2024
7901502,0,Agosto_2024
7901507,0,Agosto_2024
7901508,0,Agosto_2024
7901509,0,Agosto_2024
7901511,0,Agosto_2024
7901512,0,Agosto_2024
7901513,0,Agosto_2024
7901514,0,Agosto_2024
7901515,0,Agosto_2024
7901516,0,Agosto_2024
7901519,205,Agosto_2024
7901520,0,Agosto_2024
7901523,0,Agosto_2024
7901524,0,Agosto_2024
7901525,0,Agosto_2024
7901526,205,Agosto_2024
7901527,0,Agosto_2024
7901528,205,Agosto_2024
7901529,0,Agosto_2024
7901531,0,Agosto_2024
7901532,0,Agosto_2024
7901533,0,Agosto_2024
7901535,0,Agosto_2024
7901536,0,Agosto_2024
7901537,0,Agosto_2024
7901540,0,Agosto_2024
7901541,0,Agosto_2024
7901542,0,Agosto_2024
7901543,0,Agosto_2024
7901545,0,Agosto_2024
7901546,0,Agosto_2024
7901548,0,Agosto_2024
7901549,0,Agosto_2024
7901550,0,Agosto_2024
7901552,0,Agosto_2024
7901553,0,Agosto_2024
7901554,0,Agosto_2024
7901556,0,Agosto_2024
7901557,0,Agosto_2024
7901558,0,Agosto_2024
7901559,0,Agosto_2024
7901560,0,Agosto_2024
7901563,0,Agosto_2024
7901566,0,Agosto_2024
7901567,0,Agosto_2024
7901571,0,Agosto_2024
7901572,0,Agosto_2024
7901574,0,Agosto_2024
7901575,0,Agosto_2024
7901576,0,Agosto_2024
7901577,0,Agosto_2024
7901578,0,Agosto_2024
7901579,0,Agosto_2024
7901580,0,Agosto_2024
7901581,0,Agosto_2024
7901582,0,Agosto_2024
7901584,105,Agosto_2024
7901585,0,Agosto_2024
7901588,0,Agosto_2024
7901589,0,Agosto_2024
7901590,0,Agosto_2024
7901592,0,Agosto_2024
7901593,0,Agosto_2024
7901594,0,Agosto_2024
7901595,0,Agosto_2024
7901596,0,Agosto_2024
7901599,0,Agosto_2024
7901601,0,Agosto_2024
7901602,0,Agosto_2024
7901603,0,Agosto_2024
7901604,0,Agosto_2024
7901606,0,Agosto_2024
7901607,0,Agosto_2024
7901608,0,Agosto_2024
7901609,0,Agosto_2024
7901610,0,Agosto_2024
7901611,0,Agosto_2024
7901612,0,Agosto_2024
7901613,0,Agosto_2024
7901614,0,Agosto_2024
7901615,0,Agosto_2024
7901616,0,Agosto_2024
7901617,0,Agosto_2024
7901618,0,Agosto_2024
7901619,0,Agosto_2024
7901620,0,Agosto_2024
7901621,0,Agosto_2024
7901622,0,Agosto_2024
7901623,0,Agosto_2024
7901624,0,Agosto_2024
7901625,0,Agosto_2024
7901626,1500000,Agosto_2024
7901627,0,Agosto_2024
7901628,0,Agosto_2024
7901630,0,Agosto_2024
7901631,0,Agosto_2024
7901632,0,Agosto_2024
7901634,0,Agosto_2024
7901636,0,Agosto_2024
7901637,0,Agosto_2024
7901639,0,Agosto_2024
7901640,0,Agosto_2024
7901641,0,Agosto_2024
7901642,0,Agosto_2024
7901643,0,Agosto_2024
7901644,0,Agosto_2024
7901645,0,Agosto_2024
7901646,0,Agosto_2024
7901647,0,Agosto_2024
7901648,0,Agosto_2024
7901651,0,Agosto_2024
7901653,0,Agosto_2024
7901654,0,Agosto_2024
7901655,0,Agosto_2024
7901656,0,Agosto_2024
7901657,0,Agosto_2024
7901658,0,Agosto_2024
7901659,0,Agosto_2024
7901660,0,Agosto_2024
7901661,0,Agosto_2024
7901662,0,Agosto_2024
7901663,0,Agosto_2024
7901664,0,Agosto_2024
7901665,0,Agosto_2024
7901676,0,Agosto_2024
7901678,0,Agosto_2024
7901679,0,Agosto_2024
7901680,0,Agosto_2024
7901683,0,Agosto_2024
7901689,0,Agosto_2024
7901690,0,Agosto_2024
7901691,0,Agosto_2024
7901695,0,Agosto_2024
7901696,0,Agosto_2024
7901697,0,Agosto_2024
7901698,0,Agosto_2024
7901699,0,Agosto_2024
7901701,205,Agosto_2024
7901702,0,Agosto_2024
7901704,0,Agosto_2024
7901705,0,Agosto_2024
7901706,0,Agosto_2024
7901708,0,Agosto_2024
7901709,0,Agosto_2024
7901712,0,Agosto_2024
7901713,0,Agosto_2024
7901714,0,Agosto_2024
7901715,0,Agosto_2024
7901716,0,Agosto_2024
7901719,0,Agosto_2024
7901723,0,Agosto_2024
7901724,0,Agosto_2024
7901725,0,Agosto_2024
7901726,0,Agosto_2024
7901727,0,Agosto_2024
7901728,0,Agosto_2024
7901729,0,Agosto_2024
7901730,0,Agosto_2024
7901733,0,Agosto_2024
7901734,0,Agosto_2024
7901735,0,Agosto_2024
7901737,205,Agosto_2024
7901738,0,Agosto_2024
7901739,0,Agosto_2024
7901743,0,Agosto_2024
7901744,0,Agosto_2024
7901747,0,Agosto_2024
7901748,0,Agosto_2024
7901749,0,Agosto_2024
7901751,0,Agosto_2024
7901753,0,Agosto_2024
7901754,0,Agosto_2024
7901755,0,Agosto_2024
7901756,0,Agosto_2024
7901757,0,Agosto_2024
7901758,0,Agosto_2024
7901760,0,Agosto_2024
7901761,0,Agosto_2024
7901762,0,Agosto_2024
7901763,0,Agosto_2024
7901764,0,Agosto_2024
7901765,0,Agosto_2024
7901766,0,Agosto_2024
7901767,0,Agosto_2024
7901768,0,Agosto_2024
7901769,0,Agosto_2024
7901771,0,Agosto_2024
7901772,0,Agosto_2024
7901773,0,Agosto_2024
7901774,0,Agosto_2024
7901776,0,Agosto_2024
7901777,0,Agosto_2024
7901778,0,Agosto_2024
7901779,0,Agosto_2024
7901780,0,Agosto_2024
7901781,0,Agosto_2024
7901783,0,Agosto_2024
7901785,0,Agosto_2024
7901786,0,Agosto_2024
7901787,0,Agosto_2024
7901788,105,Agosto_2024
7901789,0,Agosto_2024
7901790,0,Agosto_2024
7901791,0,Agosto_2024
7901794,0,Agosto_2024
7901796,0,Agosto_2024
7901797,0,Agosto_2024
7901807,0,Agosto_2024
7901823,0,Agosto_2024
7901824,0,Agosto_2024
7901825,0,Agosto_2024
7901826,0,Agosto_2024
7901827,98,Agosto_2024
7901828,0,Agosto_2024
7901829,0,Agosto_2024
7901830,0,Agosto_2024
7901833,0,Agosto_2024
7901834,0,Agosto_2024
7901835,0,Agosto_2024
7901836,0,Agosto_2024
7901837,0,Agosto_2024
7901838,0,Agosto_2024
7901840,0,Agosto_2024
7901843,0,Agosto_2024
7901844,50000,Agosto_2024
7901845,0,Agosto_2024
7901847,0,Agosto_2024
7901848,0,Agosto_2024
7901849,0,Agosto_2024
7901851,0,Agosto_2024
7901852,0,Agosto_2024
7901853,0,Agosto_2024
7901854,0,Agosto_2024
7901857,0,Agosto_2024
7901859,0,Agosto_2024
7901860,0,Agosto_2024
7901863,0,Agosto_2024
7901864,0,Agosto_2024
7901866,0,Agosto_2024
7901867,0,Agosto_2024
7901870,0,Agosto_2024
7901871,0,Agosto_2024
7901874,0,Agosto_2024
7901875,0,Agosto_2024
7901876,0,Agosto_2024
7901879,0,Agosto_2024
7901880,0,Agosto_2024
7901881,205,Agosto_2024
7901884,0,Agosto_2024
7901886,0,Agosto_2024
7901887,0,Agosto_2024
7901888,0,Agosto_2024
7901889,0,Agosto_2024
7901890,0,Agosto_2024
7901895,0,Agosto_2024
7901896,0,Agosto_2024
7901897,0,Agosto_2024
7901898,0,Agosto_2024
7901899,0,Agosto_2024
7901902,0,Agosto_2024
7901903,0,Agosto_2024
7901904,0,Agosto_2024
7901911,0,Agosto_2024
7901912,0,Agosto_2024
7901913,0,Agosto_2024
7901915,0,Agosto_2024
7901918,0,Agosto_2024
7901919,0,Agosto_2024
7901920,0,Agosto_2024
7901922,0,Agosto_2024
7901923,0,Agosto_2024
7901926,0,Agosto_2024
7901927,0,Agosto_2024
7901929,0,Agosto_2024
7901932,0,Agosto_2024
7901934,0,Agosto_2024
7901935,0,Agosto_2024
7901937,0,Agosto_2024
7901938,0,Agosto_2024
7901939,0,Agosto_2024
7901944,0,Agosto_2024
7901945,0,Agosto_2024
7901946,0,Agosto_2024
7901948,0,Agosto_2024
7901949,0,Agosto_2024
7901950,0,Agosto_2024
7901951,0,Agosto_2024
7901954,0,Agosto_2024
7901956,0,Agosto_2024
7901957,0,Agosto_2024
7901958,0,Agosto_2024
7901959,0,Agosto_2024
7901960,0,Agosto_2024
7901961,0,Agosto_2024
7901963,0,Agosto_2024
7901964,0,Agosto_2024
7901965,0,Agosto_2024
7901966,0,Agosto_2024
7901968,0,Agosto_2024
7901969,0,Agosto_2024
7901972,0,Agosto_2024
7901974,0,Agosto_2024
7901975,0,Agosto_2024
7901976,0,Agosto_2024
7901980,0,Agosto_2024
7901982,0,Agosto_2024
7901984,0,Agosto_2024
7901985,0,Agosto_2024
7901986,0,Agosto_2024
7901987,0,Agosto_2024
7901988,0,Agosto_2024
7901989,0,Agosto_2024
7901990,0,Agosto_2024
7901991,0,Agosto_2024
7901993,0,Agosto_2024
7901994,0,Agosto_2024
7901995,0,Agosto_2024
7901996,0,Agosto_2024
7901998,0,Agosto_2024
7901999,0,Agosto_2024
7902001,0,Agosto_2024
7902002,0,Agosto_2024
7902003,0,Agosto_2024
7902004,0,Agosto_2024
7902007,0,Agosto_2024
7902009,0,Agosto_2024
7902010,0,Agosto_2024
7902011,0,Agosto_2024
7902013,0,Agosto_2024
7902014,0,Agosto_2024
7902015,0,Agosto_2024
7902016,0,Agosto_2024
7902017,0,Agosto_2024
7902018,0,Agosto_2024
7902019,0,Agosto_2024
7902020,0,Agosto_2024
7902021,0,Agosto_2024
7902022,0,Agosto_2024
7902023,0,Agosto_2024
7902026,0,Agosto_2024
7902027,0,Agosto_2024
7902030,0,Agosto_2024
7902032,0,Agosto_2024
7902035,0,Agosto_2024
7902038,0,Agosto_2024
7902040,0,Agosto_2024
7902041,0,Agosto_2024
7902043,0,Agosto_2024
7902044,0,Agosto_2024
7902045,205,Agosto_2024
7902048,0,Agosto_2024
7902049,0,Agosto_2024
7902053,0,Agosto_2024
7902055,0,Agosto_2024
7902056,0,Agosto_2024
7902057,0,Agosto_2024
7902059,0,Agosto_2024
7902060,0,Agosto_2024
7902061,0,Agosto_2024
7902063,0,Agosto_2024
7902064,0,Agosto_2024
7902065,0,Agosto_2024
7902066,0,Agosto_2024
7902067,0,Agosto_2024
7902070,0,Agosto_2024
7902071,0,Agosto_2024
7902074,0,Agosto_2024
7902075,0,Agosto_2024
7902076,0,Agosto_2024
7902077,0,Agosto_2024
7902080,0,Agosto_2024
7902083,0,Agosto_2024
7902085,0,Agosto_2024
7902086,0,Agosto_2024
7902089,0,Agosto_2024
7902093,0,Agosto_2024
7902094,0,Agosto_2024
7902097,0,Agosto_2024
7902098,0,Agosto_2024
7902101,0,Agosto_2024
7902102,0,Agosto_2024
7902103,0,Agosto_2024
7902105,0,Agosto_2024
7902106,306,Agosto_2024
7902107,0,Agosto_2024
7902108,0,Agosto_2024
7902109,0,Agosto_2024
7902110,0,Agosto_2024
7902111,0,Agosto_2024
7902112,0,Agosto_2024
7902113,0,Agosto_2024
7902114,0,Agosto_2024
7902116,0,Agosto_2024
7902117,0,Agosto_2024
7902121,0,Agosto_2024
7902122,0,Agosto_2024
7902123,0,Agosto_2024
7902125,0,Agosto_2024
7902127,0,Agosto_2024
7902130,0,Agosto_2024
7902131,0,Agosto_2024
7902132,0,Agosto_2024
7902134,0,Agosto_2024
7902141,0,Agosto_2024
7902142,0,Agosto_2024
7902144,0,Agosto_2024
7902145,0,Agosto_2024
7902146,0,Agosto_2024
7902147,0,Agosto_2024
7902149,0,Agosto_2024
7902150,0,Agosto_2024
7902151,0,Agosto_2024
7902152,0,Agosto_2024
7902153,0,Agosto_2024
7902156,0,Agosto_2024
7902157,0,Agosto_2024
7902159,0,Agosto_2024
7902160,0,Agosto_2024
7902161,0,Agosto_2024
7902167,0,Agosto_2024
7902168,0,Agosto_2024
7902169,0,Agosto_2024
7902172,0,Agosto_2024
7902174,0,Agosto_2024
7902178,0,Agosto_2024
7902180,0,Agosto_2024
7902182,0,Agosto_2024
7902183,0,Agosto_2024
7902184,0,Agosto_2024
7902185,0,Agosto_2024
7902186,0,Agosto_2024
7902189,0,Agosto_2024
7902190,0,Agosto_2024
7902191,0,Agosto_2024
7902192,0,Agosto_2024
7902195,0,Agosto_2024
7902196,0,Agosto_2024
7902197,0,Agosto_2024
7902198,0,Agosto_2024
7902199,0,Agosto_2024
7902200,0,Agosto_2024
7902201,0,Agosto_2024
7902202,0,Agosto_2024
7902204,0,Agosto_2024
7902205,0,Agosto_2024
7902206,0,Agosto_2024
7902208,0,Agosto_2024
7902209,0,Agosto_2024
7902210,0,Agosto_2024
7902213,0,Agosto_2024
7902214,0,Agosto_2024
7902215,0,Agosto_2024
7902216,0,Agosto_2024
7902218,0,Agosto_2024
7902219,0,Agosto_2024
7902220,0,Agosto_2024
7902222,0,Agosto_2024
7902225,0,Agosto_2024
7902228,0,Agosto_2024
7902230,0,Agosto_2024
7902231,0,Agosto_2024
7902232,0,Agosto_2024
7902235,0,Agosto_2024
7902236,0,Agosto_2024
7902237,0,Agosto_2024
7902238,0,Agosto_2024
7902239,0,Agosto_2024
7902240,0,Agosto_2024
7902242,0,Agosto_2024
7902243,0,Agosto_2024
7902245,0,Agosto_2024
7902247,0,Agosto_2024
7902248,0,Agosto_2024
7902251,0,Agosto_2024
7902252,0,Agosto_2024
7902253,0,Agosto_2024
7902254,0,Agosto_2024
7902255,0,Agosto_2024
7902256,0,Agosto_2024
7902257,0,Agosto_2024
7902260,0,Agosto_2024
7902261,0,Agosto_2024
7902264,0,Agosto_2024
7902267,0,Agosto_2024
7902268,0,Agosto_2024
7902269,0,Agosto_2024
7902272,0,Agosto_2024
7902273,0,Agosto_2024
7902277,0,Agosto_2024
7902278,0,Agosto_2024
7902281,0,Agosto_2024
7902282,0,Agosto_2024
7902283,0,Agosto_2024
7902284,0,Agosto_2024
7902286,0,Agosto_2024
7902289,0,Agosto_2024
7902290,0,Agosto_2024
7902293,0,Agosto_2024
7902295,0,Agosto_2024
7902296,0,Agosto_2024
7902297,0,Agosto_2024
7902299,0,Agosto_2024
7902300,0,Agosto_2024
7902301,0,Agosto_2024
7902307,0,Agosto_2024
7902308,0,Agosto_2024
7902309,0,Agosto_2024
7902314,0,Agosto_2024
7902317,0,Agosto_2024
7902318,0,Agosto_2024
7902321,0,Agosto_2024
7902323,0,Agosto_2024
7902324,0,Agosto_2024
7902329,0,Agosto_2024
7902330,0,Agosto_2024
7902338,0,Agosto_2024
7902339,0,Agosto_2024
7902341,0,Agosto_2024
7902345,0,Agosto_2024
7902346,0,Agosto_2024
7902348,0,Agosto_2024
7902349,0,Agosto_2024
7902350,0,Agosto_2024
7902361,0,Agosto_2024
7902362,0,Agosto_2024
7902365,0,Agosto_2024
7902370,0,Agosto_2024
7902372,0,Agosto_2024
7902374,0,Agosto_2024
7902375,0,Agosto_2024
7902376,0,Agosto_2024
7902377,0,Agosto_2024
7902379,0,Agosto_2024
7902380,0,Agosto_2024
7902383,0,Agosto_2024
7902385,0,Agosto_2024
7902386,0,Agosto_2024
7902388,0,Agosto_2024
7902390,0,Agosto_2024
7902391,0,Agosto_2024
7902394,0,Agosto_2024
7902396,0,Agosto_2024
7902397,0,Agosto_2024
7902398,0,Agosto_2024
7902399,0,Agosto_2024
